rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
5,5,0:39:10,70504,1,4,12,defensive shot,0,0,2,2,-1.008536585,0.263125,,,8,150.2,248.37,9,225.2,758.73,2,8,690,11
5,6,0:39:11,70531,1,4,11,net shot,0,1,2,7,0.924390244,-0.283541667,,,2,103.3,569.42,5,96.7,283.58,2,8,690,11
5,7,0:39:11,70556,1,4,12,net shot,0,1,2,1,1.141463415,0.193802083,,,7,215.3,370.07,7,147.8,592.15,2,8,690,11
5,8,0:39:12,70583,1,4,11,net shot,0,0,2,2,1.109756098,-0.04515625,,,7,241.2,546.54,8,207.5,353.44,2,8,690,11
5,9,0:39:13,70607,1,4,12,net shot,0,1,2,2,-1.041463415,0.21671875,,,7,243.7,421.36,7,229.2,550.03,2,8,690,11
5,10,0:39:14,70631,1,4,11,lob,0,1,1,4,1.117073171,-1.423489583,,,7,133.7,539.51,8,217,328.37,2,8,690,11
5,11,0:39:15,70672,1,4,12,drop,1,0,2,5,1.315853659,0.698958333,opponent's ball landed,11,9,226.3,194.79,8,188.2,648.4,2,8,690,11
8,1,0:40:24,72730,3,5,12,short service,0,1,2,7,-0.285365854,0.349791667,,,8,182.9,316.27,8,128.9,659.36,2,8,693,7
8,2,0:40:25,72750,3,5,11,lob,0,0,1,5,-0.897560976,-1.367239583,,,7,139.3,564.2,8,173,316.5,2,8,693,7
8,3,0:40:25,72777,3,5,12,drop,0,0,2,7,-0.819512195,0.590364583,,,9,123.7,200.75,8,175.2,648.51,2,8,693,7
8,4,0:40:26,72797,3,5,11,lob,0,1,1,9,0.679268293,-1.468229167,,,8,140.1,638.08,8,134.3,234.07,2,8,693,7
8,5,0:40:27,72833,3,5,12,drop,0,0,2,2,-0.940243902,0.623020833,,,8,220.5,210.58,8,194.7,682.7,2,8,693,7
8,6,0:40:28,72855,3,5,11,net shot,0,1,2,1,-0.896341463,-0.19125,,,8,124.7,627.21,8,206.4,210.96,2,8,693,7
8,7,0:40:29,72886,3,5,12,push/rush,0,0,2,10,1.617073171,1.70640625,out,11,7,121.5,381.29,8,157.5,641.98,2,8,693,7
12,1,0:42:03,75713,6,6,12,short service,0,1,2,7,0.591463415,0.35375,,,8,165.9,314.06,8,222.5,668.84,2,8,697,23
12,2,0:42:04,75731,6,6,11,net shot,0,0,2,7,0.245121951,0.002135417,,,7,203.8,565.03,8,168.8,311.38,2,8,697,23
12,3,0:42:05,75752,6,6,12,lob,0,1,1,4,-0.954878049,1.557916667,,,7,159.7,401,7,185.3,593.26,2,8,697,23
12,4,0:42:06,75788,6,6,11,clear,0,0,1,9,0.834146341,-1.503697917,,,9,128,762.08,8,153.5,309.1,2,8,697,23
12,5,0:42:07,75820,6,6,12,drop,0,0,2,8,-0.619512195,0.738072917,,,9,209.4,198.41,8,181.5,707.6,2,8,697,23
12,6,0:42:08,75840,6,6,11,net shot,0,1,2,7,-0.770731707,-0.214270833,,,8,178.3,633.63,9,226.6,188.42,2,8,697,23
12,7,0:42:09,75870,6,6,12,net shot,0,0,2,2,-1.136585366,0.18890625,,,7,124.6,376.58,8,159.8,653.91,2,8,697,23
12,8,0:42:09,75897,6,6,11,net shot,0,1,2,1,-1.079268293,0.05171875,,,2,104.6,541.58,8,143.3,347.45,2,8,697,23
12,9,0:42:10,75918,6,6,12,lob,0,0,1,3,1.145121951,1.668802083,,,1,103.3,417.42,7,119.5,548.09,2,8,697,23
12,10,0:42:12,75972,6,6,11,drive,0,0,2,6,1.396341463,-0.797447917,,,9,241.6,790.24,8,174.8,303.34,2,8,697,23
12,11,0:42:13,75990,6,6,12,defensive shot,0,1,2,1,1.404878049,0.51359375,,,8,236.5,333.01,8,225.4,714.16,2,8,697,23
12,12,0:42:13,76016,6,6,11,net shot,0,0,2,2,1.365853659,-0.110364583,,,1,260.5,593.96,8,223.1,323.12,2,8,697,23
12,13,0:42:14,76043,6,6,12,lob,0,1,1,9,-0.473170732,1.607395833,,,2,255.4,387.87,8,215.6,612.14,2,8,697,23
12,14,0:42:16,76082,6,6,11,smash,0,0,2,5,-1.063414634,-0.814583333,,,9,152.7,768.84,8,177.9,278.88,2,8,697,23
12,15,0:42:16,76101,6,6,12,defensive shot,0,0,2,1,0.943902439,0.55734375,,,8,110.8,277.72,8,152.2,747.88,2,8,697,23
12,16,0:42:17,76127,6,6,11,lob,0,0,1,3,-1.024390244,-1.382083333,,,8,228.8,606.18,8,149,287.8,2,8,697,23
12,17,0:42:18,76158,6,6,12,clear,0,0,1,4,-1.226829268,1.563385417,,,8,111.1,207.33,8,169.8,676.73,2,8,697,23
12,18,0:42:19,76190,6,6,11,clear,1,0,1,4,1.141463415,-1.473697917,,,9,117.1,761.13,8,149.5,245.48,2,8,697,23
12,19,0:42:21,76230,6,6,12,smash,0,0,2,5,1.504878049,1.014947917,,,9,237,200.8,8,191.6,694.74,2,8,697,23
12,20,0:42:21,76246,6,6,11,defensive shot,0,0,1,2,1.332926829,-0.078229167,,,8,221.5,678.83,4,252.5,190.9,2,8,697,23
12,21,0:42:22,76275,6,6,12,push/rush,0,1,2,8,0.669512195,0.990885417,,,2,269.3,387.6,5,277.9,690.59,2,8,697,23
12,22,0:42:22,76288,6,6,11,defensive shot,0,0,2,9,-0.790243902,-1.384791667,,,8,242.7,686.01,2,257.6,380.92,2,8,697,23
12,23,0:42:24,76321,6,6,12,drop,0,0,2,7,-0.8,-0.011145833,touched the net,11,8,137.1,221.98,8,135.1,618.67,2,8,697,23
14,1,0:43:37,78525,7,7,11,short service,0,1,2,7,0.423170732,-0.040364583,,,8,173.2,621.13,8,232.2,293.98,2,8,699,8
14,2,0:43:38,78550,7,7,12,net shot,0,0,2,7,0.415853659,0.235989583,,,7,220.8,397.6,8,183.8,636.32,2,8,699,8
14,3,0:43:39,78575,7,7,11,lob,0,0,1,4,1.134146341,-1.473645833,,,7,205.7,538.57,7,193,368.15,2,8,699,8
14,4,0:43:40,78626,7,7,12,clear,0,0,1,3,1.012195122,1.5803125,,,9,238.8,191.27,8,201.7,656.17,2,8,699,8
14,5,0:43:42,78664,7,7,11,smash,0,0,2,6,1.170731707,-1.005885417,,,9,246.2,780.01,8,182.2,267.61,2,8,699,8
14,6,0:43:42,78678,7,7,12,defensive shot,0,1,2,6,-1.020731707,0.732239583,,,8,165.1,268.03,3,275.7,772.29,2,8,699,8
14,7,0:43:43,78710,7,7,11,defensive shot,0,1,1,1,-0.884146341,-0.03125,,,8,128,640.89,8,180.2,295.19,2,8,699,8
14,8,0:43:44,78734,7,7,12,push/rush,0,0,2,3,1.491463415,1.5896875,opponent's ball landed,11,7,116.1,406.26,8,151.4,650.03,2,8,699,8
16,1,0:44:22,79884,8,8,11,short service,0,1,2,7,-0.403658537,-0.34203125,,,8,186,629.42,8,134.2,293.57,2,8,701,7
16,2,0:44:23,79910,8,8,12,net shot,0,1,2,2,-1.076829268,0.272760417,,,7,127.9,376.51,8,175.7,630.9,2,8,701,7
16,3,0:44:24,79934,8,8,11,lob,0,1,1,9,0.65,-1.418020833,,,7,111.5,567.73,8,146.8,354.71,2,8,701,7
16,4,0:44:25,79966,8,8,12,smash,0,0,2,5,1.131707317,0.989270833,,,8,195.5,214.33,8,184.5,643.09,2,8,701,7
16,5,0:44:25,79978,8,8,11,defensive shot,0,0,2,8,-0.731707317,-0.915,,,8,217.1,677.63,9,204.3,192.22,2,8,701,7
16,6,0:44:26,80004,8,8,12,push/rush,0,0,1,6,-0.967073171,1.3315625,,,8,148.2,306.59,8,222.1,700.42,2,8,701,7
16,7,0:44:27,80022,8,8,11,drop,0,1,2,1,0.974390244,0.12734375,touched the net,11,8,137.6,698.61,8,145.2,304.01,2,8,701,7
17,1,0:44:44,80535,9,8,12,short service,0,1,2,7,0.614634146,0.35359375,,,8,167.7,314.02,8,221.3,668.85,2,8,702,19
17,2,0:44:45,80559,9,8,11,net shot,0,0,2,7,0.207317073,0.002395833,,,7,204.2,565.03,8,171.8,311.31,2,8,702,19
17,3,0:44:46,80583,9,8,12,lob,0,1,1,9,-0.656097561,1.6175,,,7,165.8,416.29,8,175.4,605.26,2,8,702,19
17,4,0:44:47,80633,9,8,11,drop,0,0,2,5,-0.909756098,-0.64359375,,,9,134.6,765.01,8,155.8,298.44,2,8,702,19
17,5,0:44:48,80652,9,8,12,net shot,0,0,2,7,0.235365854,0.46046875,,,8,109.1,291.46,8,138,725.72,2,8,702,19
17,6,0:44:49,80679,9,8,11,net shot,0,0,2,7,-0.02195122,-0.111041667,,,8,179,600.8,8,149.5,311.82,2,8,702,19
17,7,0:44:50,80700,9,8,12,net shot,0,1,2,2,-0.897560976,0.225208333,,,7,160.5,420.7,8,172.4,603.82,2,8,702,19
17,8,0:44:50,80722,9,8,11,net shot,0,1,2,2,1.037804878,-0.161927083,,,7,131.7,569.09,8,155.2,342.26,2,8,702,19
17,9,0:44:51,80747,9,8,12,push/rush,0,1,1,8,-0.592682927,1.0353125,,,7,236.5,390.52,8,172.8,603.82,2,8,702,19
17,10,0:44:52,80765,9,8,11,clear,0,1,1,9,0.151219512,-1.4121875,,,8,175.9,662.84,8,199.2,346.27,2,8,702,19
17,11,0:44:53,80794,9,8,12,smash,0,0,2,5,1.02804878,1.15265625,,,8,175.1,205.6,8,191.8,686.36,2,8,702,19
17,12,0:44:53,80807,9,8,11,defensive shot,0,0,2,2,1.335365854,-0.403177083,,,8,211.2,698.14,8,164.3,230.31,2,8,702,19
17,13,0:44:54,80837,9,8,12,lob,0,1,1,3,1.214634146,1.605104167,,,8,246.6,355.06,8,218.7,678.85,2,8,702,19
17,14,0:44:55,80871,9,8,11,clear,0,0,1,3,-0.948780488,-1.399322917,,,9,250.3,768.51,8,192,297.6,2,8,702,19
17,15,0:44:56,80904,9,8,12,smash,0,0,2,6,-1.101219512,1.17125,,,9,123.3,191.28,8,197.1,693.51,2,8,702,19
17,16,0:44:57,80916,9,8,11,defensive shot,0,1,2,6,1.052439024,-0.648541667,,,8,186.4,674.13,3,95.6,192.05,2,8,702,19
17,17,0:44:58,80948,9,8,12,lob,0,1,1,5,1.046341463,1.4496875,,,8,220.7,323.18,8,180.1,656.35,2,8,702,19
17,18,0:44:59,80978,9,8,11,drop,0,0,2,6,1.253658537,-0.702552083,,,8,230.1,751.64,8,188.4,300.36,2,8,702,19
17,19,0:44:59,80995,9,8,12,net shot,0,1,2,7,-0.273170732,0.08625,touched the net,11,8,176,295.29,8,237.3,741.27,2,8,702,19
18,1,0:45:20,81623,10,8,11,short service,0,1,2,7,0.381707317,-0.23421875,,,8,171.4,635.07,8,231.2,302.04,2,8,703,20
18,2,0:45:21,81644,10,8,12,lob,0,0,1,3,1.106097561,1.605260417,,,7,218.7,370,8,183.9,628.05,2,8,703,20
18,3,0:45:22,81681,10,8,11,drop,0,0,2,2,0.941463415,-0.45984375,,,9,237.4,780.04,8,180.1,297.88,2,8,703,20
18,4,0:45:23,81706,10,8,12,net shot,0,1,2,7,0.43902439,0.30046875,,,8,223.3,355.54,8,199.7,709.78,2,8,703,20
18,5,0:45:24,81735,10,8,11,lob,0,0,1,9,0.420731707,-1.431875,,,7,195.9,531.85,7,195.7,372.82,2,8,703,20
18,6,0:45:26,81800,10,8,12,smash,0,0,2,8,-0.835365854,0.962135417,,,9,195.8,198.78,8,206.5,650.89,2,8,703,20
18,7,0:45:27,81813,10,8,11,defensive shot,0,1,2,1,-1.02195122,-0.32546875,,,8,215.9,677.64,8,185.7,232.74,2,8,703,20
18,8,0:45:27,81838,10,8,12,net shot,0,0,2,2,-1.282926829,0.24625,,,7,118.6,379.02,8,159.8,652.6,2,8,703,20
18,9,0:45:28,81863,10,8,11,lob,0,1,1,4,1.008536585,-1.48890625,,,2,95.3,566.33,8,139.8,345.06,2,8,703,20
18,10,0:45:30,81900,10,8,12,clear,1,0,1,9,-0.841463415,1.511458333,,,8,200.6,214.2,8,175.2,648.51,2,8,703,20
18,11,0:45:31,81935,10,8,11,smash,0,0,2,5,-1.385365854,-0.880416667,,,9,134.7,765.99,8,174.3,244.84,2,8,703,20
18,12,0:45:31,81955,10,8,12,defensive shot,0,0,2,7,-0.775609756,0.516354167,,,5,96.9,278.06,8,116.4,751.1,2,8,703,20
18,13,0:45:32,81977,10,8,11,push/rush,0,1,1,8,0.481707317,-0.94140625,,,8,120.4,611.65,8,120.9,274.7,2,8,703,20
18,14,0:45:33,81991,10,8,12,clear,0,1,1,5,1.030487805,1.4225,,,8,157.4,282.13,8,152.7,632.49,2,8,703,20
18,15,0:45:33,82018,10,8,11,clear,0,0,1,9,0.867073171,-1.504114583,,,5,254.6,709.45,8,192.5,302.93,2,8,703,20
18,16,0:45:35,82064,10,8,12,drop,0,0,2,6,-1.034146341,0.7921875,,,9,224.5,191.67,8,194.2,672.82,2,8,703,20
18,17,0:45:36,82080,10,8,11,net shot,0,1,2,1,-1.031707317,-0.125052083,,,8,192.9,661.42,9,217.5,188.67,2,8,703,20
18,18,0:45:37,82113,10,8,12,net shot,0,0,2,2,-1.246341463,0.2553125,,,1,98.6,386.34,8,144.7,648.77,2,8,703,20
18,19,0:45:38,82140,10,8,11,lob,0,1,1,8,-0.380487805,-0.766979167,,,2,92.8,541.73,7,133,378.74,2,8,703,20
18,20,0:45:39,82196,10,8,12,smash,0,0,2,7,0.196341463,0.102916667,touched the net,11,8,133.2,317.39,8,182.2,687.63,2,8,703,20
19,1,0:46:03,82918,10,9,11,short service,0,1,2,1,-1.163414634,-0.278541667,,,8,182.6,626.67,8,136.1,296.22,2,8,704,33
19,2,0:46:04,82941,10,9,12,net shot,0,0,2,2,-1.268292683,0.283125,,,7,117,381.37,8,171.4,625.37,2,8,704,33
19,3,0:46:05,82967,10,9,11,net shot,0,1,2,1,-1.263414634,-0.02859375,,,2,95.2,564.73,8,136.5,309.49,2,8,704,33
19,4,0:46:06,82995,10,9,12,lob,0,0,1,3,1.343902439,1.654114583,,,1,90.9,393.32,7,123.8,593.92,2,8,704,33
19,5,0:46:08,83043,10,9,11,drive,0,0,1,6,1.509756098,-0.966041667,,,3,253.1,787.45,8,173.6,295.35,2,8,704,33
19,6,0:46:08,83062,10,9,12,drop,0,1,2,1,1.276829268,0.446354167,,,8,205.4,289.19,8,233.9,715.23,2,8,704,33
19,7,0:46:09,83087,10,9,11,net shot,0,0,2,7,0.330487805,-0.071145833,,,5,255.7,628.77,8,216.6,294.35,2,8,704,33
19,8,0:46:10,83110,10,9,12,net shot,0,1,2,7,-0.345121951,0.221822917,,,7,198.3,402.5,8,213.1,627.78,2,8,704,33
19,9,0:46:11,83136,10,9,11,lob,0,1,1,9,0.923170732,-1.504791667,,,7,154.9,537.53,8,181.1,326.61,2,8,704,33
19,10,0:46:13,83195,10,9,12,drop,0,0,2,5,1.025609756,0.684739583,,,9,241.1,197.55,8,205.1,665.17,2,8,704,33
19,11,0:46:13,83213,10,9,11,drive,0,0,2,8,-0.123170732,-0.67671875,,,8,227.7,659.86,8,233.5,207.14,2,8,704,33
19,12,0:46:14,83235,10,9,12,drive,0,0,2,2,-1.28902439,0.6246875,,,8,178.9,297.91,8,214.8,661.25,2,8,704,33
19,13,0:46:15,83261,10,9,11,net shot,0,1,2,2,0.937804878,-0.283645833,,,6,103.8,638.4,8,164,279.21,2,8,704,33
19,14,0:46:16,83290,10,9,12,net shot,0,1,2,7,0.469512195,0.235625,,,7,219.5,377.02,8,162.1,640.59,2,8,704,33
19,15,0:46:17,83315,10,9,11,net shot,0,0,2,7,0.38902439,0.061927083,,,7,202.9,552.01,7,195.6,377.5,2,8,704,33
19,16,0:46:18,83341,10,9,12,net shot,0,1,2,7,0.18902439,0.246666667,,,7,187.8,415.89,7,187.7,587.16,2,8,704,33
19,17,0:46:18,83366,10,9,11,lob,0,0,1,4,1.1,-1.506927083,,,7,184.8,540.54,7,186.5,389.2,2,8,704,33
19,18,0:46:20,83427,10,9,12,clear,0,0,1,9,-0.631707317,1.63703125,,,9,245.9,181.46,8,196.5,650.97,2,8,704,33
19,19,0:46:22,83474,10,9,11,drop,0,0,2,5,-0.976829268,-0.66890625,,,9,135.5,774.67,8,173.1,262.18,2,8,704,33
19,20,0:46:23,83495,10,9,12,net shot,0,0,2,2,-1.001219512,0.27234375,,,8,111.1,296.8,8,148.6,750.97,2,8,704,33
19,21,0:46:24,83526,10,9,11,net shot,0,1,2,1,-1.226829268,0.052708333,,,7,109.8,577.22,8,141.2,309.38,2,8,704,33
19,22,0:46:25,83555,10,9,12,lob,0,0,1,9,0.631707317,1.605885417,,,1,99.7,419.65,7,122.6,562.79,2,8,704,33
19,23,0:46:27,83622,10,9,11,smash,0,0,2,6,0.970731707,-0.875833333,,,9,205.3,770.6,8,160.3,279.3,2,8,704,33
19,24,0:46:27,83639,10,9,12,defensive shot,0,1,2,7,0.546341463,0.60796875,,,8,165.2,290.14,8,206.1,729.71,2,8,704,33
19,25,0:46:28,83668,10,9,11,net shot,0,0,2,2,1.218292683,-0.077447917,,,8,209,623.61,8,185.6,292.37,2,8,704,33
19,26,0:46:29,83697,10,9,12,net shot,0,1,2,1,1.398780488,0.220625,,,7,242.1,406.12,8,210,601.96,2,8,704,33
19,27,0:46:30,83722,10,9,11,lob,0,0,1,8,-0.623170732,-1.35421875,,,1,268.8,530.87,7,229.5,376.83,2,8,704,33
19,28,0:46:32,83787,10,9,12,drop,0,0,2,7,-0.82804878,0.638385417,,,9,129.6,184.71,8,180.1,661.52,2,8,704,33
19,29,0:46:33,83812,10,9,11,lob,0,1,1,9,0.56097561,-1.400520833,,,8,121.9,630.02,8,149.8,262.75,2,8,704,33
19,30,0:46:34,83847,10,9,12,smash,0,0,2,8,0.135365854,1.155260417,,,8,204.6,207.92,8,178.3,676.67,2,8,704,33
19,31,0:46:35,83860,10,9,11,defensive shot,0,0,2,2,1.301219512,-0.3440625,,,8,201.5,692.3,9,209.5,192.08,2,8,704,33
19,32,0:46:36,83894,10,9,12,lob,0,1,1,3,1.235365854,1.569895833,,,7,241.7,369.53,8,191.4,671.59,2,8,704,33
19,33,0:46:37,83934,10,9,11,smash,0,0,2,10,-1.75,-0.76734375,out,11,9,248.5,772.38,8,189.5,305.65,2,8,704,33
20,1,0:47:25,85359,11,9,12,short service,0,1,2,7,-0.373170732,0.341354167,,,8,181.7,324.04,8,125.8,661.95,2,8,705,23
20,2,0:47:26,85384,11,9,11,net shot,0,0,2,7,-0.442682927,0.03734375,,,7,140,557.72,8,175.3,319.03,2,8,705,23
20,3,0:47:26,85408,11,9,12,lob,0,0,1,9,-0.512195122,1.607447917,,,7,145.6,420.97,8,158.1,596.55,2,8,705,23
20,4,0:47:28,85455,11,9,11,smash,0,0,2,6,1.414634146,-1.096875,,,9,145.8,777.48,8,154.2,271.1,2,8,705,23
20,5,0:47:29,85472,11,9,12,defensive shot,0,1,2,1,1.51097561,0.375260417,,,8,160.9,270.94,9,148.3,764.96,2,8,705,23
20,6,0:47:30,85504,11,9,11,net shot,0,0,2,2,1.507317073,-0.11140625,,,1,274.7,559.32,8,218,275.14,2,8,705,23
20,7,0:47:30,85528,11,9,12,lob,0,1,1,9,0.342682927,1.626041667,,,2,257.3,405.84,7,248.2,591.06,2,8,705,23
20,8,0:47:32,85560,11,9,11,clear,0,0,1,3,-0.868292683,-1.44984375,,,9,196.4,758.84,8,194.6,316.01,2,8,705,23
20,9,0:47:33,85599,11,9,12,drop,0,0,2,7,-0.641463415,0.56515625,,,9,124.5,168.57,8,167.8,691.33,2,8,705,23
20,10,0:47:33,85617,11,9,11,push/rush,0,1,1,8,0.78902439,-1.04578125,,,8,131.8,612.98,8,144.4,206.44,2,8,705,23
20,11,0:47:34,85630,11,9,12,clear,0,1,1,3,1.234146341,1.549479167,,,8,160.9,270.94,8,163.2,616.97,2,8,705,23
20,12,0:47:35,85666,11,9,11,clear,0,0,1,4,1.064634146,-1.39,,,9,252,763.6,8,182.6,289.73,2,8,705,23
20,13,0:47:36,85694,11,9,12,smash,1,0,2,5,1.001219512,0.962447917,,,9,230.1,181.9,8,228.1,703.86,2,8,705,23
20,14,0:47:36,85706,11,9,11,defensive shot,0,0,1,8,-0.319512195,-0.821822917,,,8,229.1,680.01,8,233.4,246.27,2,8,705,23
20,15,0:47:37,85725,11,9,12,drive,0,0,1,8,0.32804878,0.909322917,,,8,170,267.91,8,205.4,676.47,2,8,705,23
20,16,0:47:37,85738,11,9,11,defensive shot,0,0,2,6,1.214634146,-0.560833333,,,8,193.6,679.03,8,148.9,279.58,2,8,705,23
20,17,0:47:38,85757,11,9,12,lob,0,1,1,8,-0.475609756,1.468645833,,,8,238.5,337.99,8,194.5,676.55,2,8,705,23
20,18,0:47:39,85782,11,9,11,smash,1,0,2,6,1.242682927,-1.0653125,,,9,165.5,763.91,8,187.4,292.33,2,8,705,23
20,19,0:47:40,85800,11,9,12,defensive shot,0,1,1,5,1.28902439,1.38875,,,8,153.7,279.46,8,156.2,729.96,2,8,705,23
20,20,0:47:41,85836,11,9,11,smash,0,0,2,5,-1.162195122,-0.577604167,,,8,243.5,743.34,8,191.8,278.55,2,8,705,23
20,21,0:47:41,85855,11,9,12,defensive shot,0,0,2,7,-0.742682927,0.352395833,,,8,155.2,251.15,5,305.7,752.35,2,8,705,23
20,22,0:47:42,85888,11,9,11,push/rush,0,1,1,4,0.945121951,-1.388645833,,,7,122.3,573.94,5,92.9,299.9,2,8,705,23
20,23,0:47:43,85913,11,9,12,drop,0,1,2,7,-0.047560976,0.074791667,touched the net,11,8,230.1,237.54,8,175.8,615.41,2,8,705,23
22,1,0:49:16,88701,12,10,11,short service,0,1,2,7,-0.434146341,-0.295677083,,,8,182.2,623.87,8,133.7,296.28,2,8,707,31
22,2,0:49:17,88726,12,10,12,lob,0,1,1,4,-1.03902439,1.598229167,,,7,131.2,376.45,8,174,636.41,2,8,707,31
22,3,0:49:18,88763,12,10,11,drop,0,0,2,6,1.404878049,-0.575104167,,,8,120.4,756.14,8,153,273.93,2,8,707,31
22,4,0:49:19,88788,12,10,12,net shot,0,1,2,1,1.401219512,0.313125,,,6,266.2,344.86,8,124.7,737.59,2,8,707,31
22,5,0:49:20,88818,12,10,11,net shot,0,0,2,2,1.126829268,0.0165625,,,1,260.2,564.36,8,218.2,328.34,2,8,707,31
22,6,0:49:21,88843,12,10,12,lob,0,1,1,9,-0.813414634,1.671041667,,,7,238.9,429.97,7,220.7,592.88,2,8,707,31
22,7,0:49:23,88890,12,10,11,drop,0,0,2,5,-0.969512195,-0.668958333,,,9,130,777.53,8,165.8,292.83,2,8,707,31
22,8,0:49:23,88910,12,10,12,net shot,0,0,2,1,1.075609756,0.351041667,,,8,110.6,296.81,9,125.9,757.12,2,8,707,31
22,9,0:49:24,88941,12,10,11,lob,0,0,1,9,-0.740243902,-1.434739583,,,7,230.9,580.51,8,167.6,292.79,2,8,707,31
22,10,0:49:25,88973,12,10,12,drop,0,0,2,1,1.07804878,0.464583333,,,8,144,218.76,8,191.7,674.09,2,8,707,31
22,11,0:49:26,89000,12,10,11,lob,0,0,1,4,1.117073171,-1.423489583,,,8,239.7,607.53,8,156.4,248.22,2,8,707,31
22,12,0:49:27,89032,12,10,12,drop,0,0,2,5,1.186585366,0.849010417,,,8,234.8,207.1,8,214.2,656.07,2,8,707,31
22,13,0:49:28,89054,12,10,11,net shot,0,0,2,7,0.31097561,-0.4425,,,8,243,664.87,9,249.8,203.59,2,8,707,31
22,14,0:49:29,89080,12,10,12,lob,0,1,1,9,-0.812195122,1.67578125,,,8,179.1,351.6,8,200.7,661.36,2,8,707,31
22,15,0:49:30,89125,12,10,11,drop,0,0,2,6,1.201219512,-0.624114583,,,9,123.8,768.94,8,155.5,279.42,2,8,707,31
22,16,0:49:31,89145,12,10,12,net shot,0,1,2,1,1.112195122,0.341822917,,,8,243.7,301.75,8,125.6,753.09,2,8,707,31
22,17,0:49:32,89176,12,10,11,lob,0,0,1,4,1.290243902,-1.376302083,,,7,245.7,588.05,8,212,323.37,2,8,707,31
22,18,0:49:33,89219,12,10,12,clear,1,0,1,3,1.384146341,1.594895833,,,9,243.7,184.74,8,202.3,652.24,2,8,707,31
22,19,0:49:35,89250,12,10,11,drop,0,0,2,2,1.080487805,-0.30765625,,,3,265.1,757.57,8,206.2,261.36,2,8,707,31
22,20,0:49:35,89274,12,10,12,net shot,0,1,2,2,-1.22195122,0.381666667,,,8,248.7,350.14,8,228.2,724.15,2,8,707,31
22,21,0:49:36,89302,12,10,11,lob,0,1,1,9,0.812195122,-1.453072917,,,7,112.5,577.19,8,181.8,311.08,2,8,707,31
22,22,0:49:38,89352,12,10,12,drop,0,0,2,6,-1.345121951,0.695416667,,,9,226.1,185.23,8,196.4,667.77,2,8,707,31
22,23,0:49:39,89379,12,10,11,net shot,0,1,2,1,-1.059756098,-0.135625,,,6,93.5,645.22,8,193.4,223.53,2,8,707,31
22,24,0:49:40,89409,12,10,12,lob,0,0,1,5,1.074390244,1.460416667,,,7,109.5,395.22,8,126.8,634.1,2,8,707,31
22,25,0:49:41,89442,12,10,11,clear,0,0,1,6,1.026829268,-1.261302083,,,8,225.2,748.59,8,165.4,326.95,2,8,707,31
22,26,0:49:42,89466,12,10,12,clear,1,0,1,3,1.143902439,1.580104167,,,8,227.8,272.12,8,219.6,715.32,2,8,707,31
22,27,0:49:43,89502,12,10,11,clear,0,0,1,6,1.226829268,-1.29515625,,,9,235.3,767.58,8,192.9,253.09,2,8,707,31
22,28,0:49:44,89537,12,10,12,smash,0,0,2,5,1.51097561,1.106822917,,,6,253.3,227.99,8,217.2,702.77,2,8,707,31
22,29,0:49:45,89554,12,10,11,defensive shot,0,0,1,6,1.414634146,-1.126875,,,8,245.7,679.89,8,245.9,245.95,2,8,707,31
22,30,0:49:46,89580,12,10,12,smash,0,0,2,5,1.269512195,1.055572917,,,6,261.7,251.37,8,242.3,672.46,2,8,707,31
22,31,0:49:46,89591,12,10,11,defensive shot,0,0,2,10,2.12804878,-1.104427083,out,11,8,238,684.83,6,267.7,254.11,2,8,707,31
23,1,0:50:12,90371,13,10,12,short service,0,1,2,1,1.053658537,0.3421875,,,8,164.8,321.85,8,215,665.09,2,8,708,13
23,2,0:50:13,90398,13,10,11,push/rush,0,0,1,6,1.368292683,-1.265104167,,,7,214.5,563.29,8,170,326.85,2,8,708,13
23,3,0:50:14,90423,13,10,12,clear,0,1,1,6,-1.026829268,1.4428125,,,6,257.9,215.74,8,208.9,636.1,2,8,708,13
23,4,0:50:15,90456,13,10,11,smash,1,0,2,5,-1.152439024,-0.91078125,,,8,142.6,747.92,8,160.7,251.01,2,8,708,13
23,5,0:50:15,90469,13,10,12,defensive shot,0,0,1,8,0.617073171,0.732708333,,,8,130.7,257.52,8,112.9,724.76,2,8,708,13
23,6,0:50:16,90495,13,10,11,drive,0,0,2,6,1.125609756,-1.123802083,,,8,196.9,649.65,8,130.8,263.22,2,8,708,13
23,7,0:50:16,90508,13,10,12,defensive shot,0,1,1,8,0.287804878,1.31140625,,,8,157.1,259.72,8,225.9,630.44,2,8,708,13
23,8,0:50:17,90538,13,10,11,smash,0,0,2,6,0.974390244,-1.033072917,,,8,209.8,731.85,8,182.9,256.22,2,8,708,13
23,9,0:50:18,90550,13,10,12,defensive shot,0,1,2,6,-0.957317073,0.784479167,,,8,160.1,253.91,8,222.5,750.66,2,8,708,13
23,10,0:50:19,90578,13,10,11,net shot,0,1,2,2,1.125609756,-0.034895833,,,8,128.1,659.36,8,177.2,295.26,2,8,708,13
23,11,0:50:20,90608,13,10,12,net shot,0,1,2,1,1.170731707,0.268645833,,,7,244.8,406.07,8,182.1,632.22,2,8,708,13
